商品ID,产品型号,评论内容,点赞,评分,评论id,会员级别,评论时间
100006808184,8GB+128GB 黑色,熬夜到凌晨专门就为了抢这两台手机，本来以为两百多万人预约抢不到，但是运气好加上手速快，竟然还抢到了。京东快递还是挺快的，第二天下午就到了。到手之后试用了一天。电池续航能力强，手机处理速度快爽的一批打游戏绝对超神。败家之眼不愧是败家之眼，好评。,0,5,菜***哈,PLUS会员,2019-07-31 00:00:42
100006808184,8GB+128GB 黑色,设计真棒，做工很有质感，屏幕感觉有点长，需要时间适应。总之这价格真香！！！,0,5,1320v,PLUS会员,2019-07-31 00:00:14
100006808184,8GB+128GB 黑色,完美运行游戏，屏幕话也没有太大的不好，游戏性能杠杠的，喜欢大爱,1,5,苏忆岚_,注册会员,2019-08-07 10:14:09
100006808184,8GB+128GB 黑色,"完美，120hz,指纹也灵敏，头一次买败家之眼，一直犹豫买黑鲨2por还是rog2，黑鲨2por的摄像头不是很喜欢，电量也没rog2多",0,5,秋***缝,铜牌会员,2019-08-12 14:28:27
100006808184,8GB+128GB 黑色,手机很好用，超爽，老婆拿走用几天，就是熄屏挂机没有黑鲨的好,0,5,z***j,金牌会员,2019-08-04 10:02:59
100006808184,8GB+128GB 黑色,物超所值，只有拿到那一刻，才知道他的强大！！！,0,5,jd_139115ayw,PLUS会员,2019-08-07 10:01:17
100006808184,8GB+128GB 黑色,这价格120hz屏幕还是蛮香的，屏幕1080p还算ok，游戏优化方面相信不会让人失望，6000毫安大电池，玩游戏超级棒的,2,5,长岛冰茶换半晚安睡,PLUS会员,2019-07-31 00:00:08
100006808184,8GB+128GB 黑色,京东自营撸到，当天发货，安兔兔验机原装正品，自带谷歌三件套分分钟就可以上谷歌，吃鸡游戏爽歪歪的，玩海外游戏真的很强大几乎都是满帧运行，刺激战场效果也很不错。值得推荐大家购买。当天收到贼棒，京东很ok的说,0,5,z***n,PLUS会员,2019-08-04 10:00:18
100006808184,8GB+128GB 黑色,手机特别棒，打游戏突突突突的，妈妈再也不用担心我手机卡了，大家快冲啊，这手机真的棒！,0,5,帅栋栋666,PLUS会员,2019-07-31 00:00:05
100006808184,8GB+128GB 黑色,果然，败家之眼香香香，无论是性能还是价格在同档位中无敌的存在，超大的内存，极悍的cpu，再加上外接风扇的加持。完美之作,0,5,散一夕520,银牌会员,2019-08-12 10:36:52
100006808184,8GB+128GB 黑色,快递很快，商家服务态度很好，手机很好看，用这着很流畅很顺手，打游戏也不卡，非常喜欢，5星好评！,0,5,quzminieu,PLUS会员,2019-07-31 00:00:07
100006808184,8GB+128GB 黑色,买了几天，超爽，6000MAH的电池超级久玩！屏幕很爽！反应很快！,0,5,131*****971_p,金牌会员,2019-07-31 00:00:27
100006808184,8GB+128GB 黑色,这应该是最便宜的ROG产品了，哈哈哈哈。感谢~大神，第一次看到败家之眼可以下探到这个价位，其他竞品手机感觉到压力没有？？？信仰灯无敌，吹爆华硕，吹爆ROG,0,5,路***子,金牌会员,2019-07-31 00:00:07
100006808184,8GB+128GB 黑色,快递速度很快  包装完美  手机很酷  触感灵敏    系统流畅  游戏顺畅,0,5,jd_7729770,金牌会员,2019-08-04 10:00:14
100006808184,8GB+128GB 黑色,非常好，绝对是这个价格最强的手机了，期待后续的配件,0,5,lmplosion,金牌会员,2019-08-04 10:00:13
100006808184,8GB+128GB 黑色,帮朋友买的，他说用着很不错，电池超级满意，,0,5,阿***-,金牌会员,2019-08-04 10:00:15
100006808184,8GB+128GB 黑色,24点抢到手的，激动了一个晚上，快递也很快，到手后迫不及待试玩了一下，真的很好，最强cpu加持，打游戏超流畅，真的大爱，感谢京东，感谢快递小哥,0,5,jd_184379qaf,钻石会员,2019-07-31 00:00:13
100006808184,8GB+128GB 黑色,非常好的手机，用起来特别棒，非常不错，值得推荐，物流快，好好好,0,5,硪***0,PLUS会员,2019-08-04 10:00:12
100006808184,8GB+128GB 黑色,非常好  早就关注了  竟然在250多万人手里抢到了    哈哈   真香,2,5,LDXdongxu,PLUS会员,2019-07-31 00:00:12
100006808184,8GB+128GB 黑色,东西非常好，下次还会光顾，京东物流特别快，1号上午就到了，给快递小哥好评。手机很喜欢，流畅度非常高，价格也特别给力，感谢rog感谢京东。这次是一次非常满意的购物体验！,0,5,j***9,PLUS会员,2019-07-31 00:00:00
100006808184,8GB+128GB 黑色,这款手机电池容量大，CPU够抢劲，玩游戏不卡。超级满意哦！,0,5,j***k,银牌会员,2019-07-31 00:00:08
100006808184,8GB+128GB 黑色,24点抢到手的，激动了一晚上，快递也很快，到手后迫不及待试玩了一下，真的很好，最强cpu加持，打游戏超流畅，真的大爱，感谢京东，感谢快递小哥。,0,5,湖南小辣椒炒肉,铜牌会员,2019-07-31 00:00:10
100006808184,8GB+128GB 黑色,3499的价格买到这样配置的手机非常给力，游戏玩着很爽，大电池续航能力没的说，充电也不耽误玩游戏。三个字强强强！,0,5,午夜旋风,金牌会员,2019-07-31 00:00:32
100006808184,8GB+128GB 黑色,我是第一批7月31日就到了，手机非常惊艳，堪称最长的手机，背面的信仰很好看，用的好的话后面还会追评的,1,5,jd_176003tpz,金牌会员,2019-07-31 00:00:14
100006808184,8GB+128GB 黑色,只想说，这手机帅到掉渣！！！游戏玩起来超柔顺&hellip;！！！舒服！！！,0,5,Yunhai_95,钻石会员,2019-08-07 10:00:15
100006808184,8GB+128GB 黑色,目前来看还不错，主要玩游戏用的。刚到手，屏幕很大，败家之眼很炫。,0,5,zerolean,PLUS会员,2019-08-07 10:01:01
100006808184,8GB+128GB 黑色,抢购第二天就送到了，物流很快，手机没的说玩游戏杠杠的,0,5,j***N,注册会员,2019-08-12 11:17:07
100006808184,8GB+128GB 黑色,好好好好好噢噢噢哦哦这个手机拿到。特别惊艳。操作系统特别简便，可以选择691120的电信频CPU到什么东西感觉特别好。,0,5,请叫我凑单狂魔,PLUS会员,2019-08-04 10:02:23
100006808184,8GB+128GB 黑色,非常棒，运行很流畅，电容量是真滴大，玩了好几个小时才用了不到30的电。不亏是败家之眼，大赞。,0,5,j***e,铜牌会员,2019-08-07 10:15:21
100006808184,8GB+128GB 黑色,一眼就看中了这个手机，不论是外观还是配置都很强悍。用了两天才来评价，吃鸡很爽，不错，好评。,1,5,x***9,铜牌会员,2019-08-07 10:07:36
100006808184,8GB+128GB 黑色,作为游戏手机来说，完美，大屏幕大电池双扬声器，并且还有贴心的侧边typeC接口,9,5,h***s,钻石会员,2019-07-31 00:00:20
100006808184,8GB+128GB 黑色,第一次买游戏手机，整体感觉很可以，尤其是屏幕很大，有空全是为游戏设置的,0,5,j***5,注册会员,2019-07-31 00:00:17
100006808184,8GB+128GB 黑色,手机很漂亮，用着也很流畅，玩游戏实在是太爽了，体验棒极了，性价比很高，物美价廉。,0,5,王总总789,钻石会员,2019-08-04 10:03:51
100006808184,8GB+128GB 黑色,还好我手速快，否则连根毛都见不到。凭我单身半辈子的手速抢的。厉害不？手机已经惦记好久好久了，必须拿下。,1,5,J***L,PLUS会员,2019-07-31 00:00:10
100006808184,8GB+128GB 黑色,买这手机一波三折，谢谢京东已经华硕的客服。半部玩家国度的价格，买到两倍的硬件！！爽，拍照，屏幕都很棒！,0,5,苏***木,PLUS会员,2019-08-07 10:00:23
100006808184,8GB+128GB 黑色,玩~游戏，用华硕手机，一次就买对，太好用了！太好用了！一个字&ldquo;爽&rdquo;，嚯嚯嚯嚯嚯,2,5,j***0,PLUS会员,2019-07-31 00:00:16
100006808184,8GB+128GB 黑色,手机非常好用，是我喜欢的，都说的屏幕问题我也没翻车（应该没那么容易翻车）很好,0,5,j***i,PLUS会员[试用],2019-08-12 10:04:55
100006808184,8GB+128GB 黑色,高刷新很流畅，两个肩键按着舒服，反馈也很及时。如果还能支持同时按下两个按键，就更美滋滋,0,5,落静心,PLUS会员,2019-08-04 08:06:08
100006808184,8GB+128GB 黑色,刚收到就迫不及待的打开了 很好 超出想象 前一天晚上下单 第二天就收到了 物流很快 一如既往的好 全新包装 很惊艳 用起来很流畅 值得入手,0,5,1***p,银牌会员,2019-07-31 00:00:08
100006808184,8GB+128GB 黑色,京东太快了，上午下单下午收到，牛，手机质感很好，黑色很漂亮，游戏手机打游戏果然很给力，好评,0,5,j***5,银牌会员,2019-08-04 10:03:25
100006808184,8GB+128GB 黑色,手机很棒120hz太顺滑了，我在星钻段位驰骋江湖随便13杀吃鸡,0,5,无耻的夜莺,PLUS会员,2019-08-04 10:00:19
100004048991,12GB+512GB 黑色,手机发货很快，一两天就收到货了，体验感也不错，120Hz，打游戏运行速度特别快，比一代强多了，非常喜欢。,4,5,lyy63836,铜牌会员,2019-07-31 00:00:03
100006808184,8GB+128GB 黑色,外观惊艳，没有一点塑料感，双面玻璃，没有区别，渐变色效果非常完美，照片水平相当出色，拍出了大片的感觉，绝对够用，摄像头，照片清晰，指纹反应快，相当人性化，接受功能块，店家服务好，好评,1,5,抖***O,PLUS会员,2019-08-07 10:01:38
100006808184,8GB+128GB 黑色,手机到了，外形很帅，还没有实际使用，希望能给我带来不一样的游戏感受,0,5,扶摇直上九万里51227,PLUS会员,2019-08-12 13:16:43
100006808184,8GB+128GB 黑色,手机很大玩游戏很爽。。。但是国产屏幕还是需要努力啊！。。,0,5,l***1,金牌会员,2019-08-04 10:00:59
100006808184,8GB+128GB 黑色,京东神速货，rog确实很不错，外观设计好看，系统使用非常流畅，配置都是顶配的，名副其实的游戏机。,0,5,i***n,钻石会员,2019-08-04 10:00:22
100006808184,8GB+128GB 黑色,手机很好很不错！打游戏666的！外观酷酷的！性能很好！下次还来玩,0,5,阻夜,金牌会员,2019-07-31 00:00:09
100006808184,8GB+128GB 黑色,第一批买的，当天到，游戏体验非常不错，打游戏手感不错，音响也特别棒。,0,5,j***3,铜牌会员,2019-07-31 00:00:11
100006808184,8GB+128GB 黑色,收到手机马上拆开了，开机速度很快很满意，性能无敌，屏莫很满分，电池也十分好，一直想买游戏级别手这个超满意，99分,0,5,黎明啦,PLUS会员,2019-07-31 00:00:19
100006808184,8GB+128GB 黑色,手机很好，速度很快，用完把原来的V20扔了，差距太大了，感觉旧手机卡死了。,0,5,曾经熊孩子,PLUS会员,2019-07-31 00:00:17
100006808184,8GB+128GB 黑色,能抢到很高兴，手机还不错，快递也迅速。第一次用rog，非常有质感。使用一段时间再追加使用感受。,2,5,甘***吉,PLUS会员,2019-07-31 00:00:09
100006808184,8GB+128GB 黑色,手机很好用会飞  855Plus.处理器就是快,2,5,jd_俊,钻石会员,2019-07-31 00:01:01
100006808184,8GB+128GB 黑色,手机太棒啦，处理器非常强劲，自带灯效的Rog的标志真棒！逼格好高啊！非常喜欢,1,5,山东电脑大亨,企业会员,2019-07-31 08:18:20
100006808184,8GB+128GB 黑色,发货很快第二天就到了，手机帅炸了，性能无敌&hellip;只是重量不适合当主力机用，纯玩游戏挺好,0,5,逍***魂,PLUS会员,2019-07-31 00:00:27
100006808184,8GB+128GB 黑色,整体都很满意 3499真香机 拍照水平有限,0,5,jd_137766wjx,PLUS会员,2019-07-31 00:00:13
100006808184,8GB+128GB 黑色,手机非常给力，华硕手机让人眼前一亮。有~的合作，游戏有保障。不愧是败家之眼，物超所值。,0,5,参***5,PLUS会员,2019-07-31 10:00:03
100006808184,8GB+128GB 黑色,感觉不错，颜值超高，性价比也没得说，支持。,0,5,j***a,铜牌会员,2019-07-31 00:00:12
100006808184,8GB+128GB 黑色,855plus处理真的强过一切，我跑了48万分，屠榜了屠榜了。不知道隔壁某鲨的50万怎么吹出来的。大电池深得我心，感觉可以告别充电宝了。肩键吃鸡，把把吃鸡啊！只会二指操作的我终于秒变四指大神了。信仰值了！,1,5,j***i,PLUS会员,2019-08-04 00:29:20
100006808184,8GB+128GB 黑色,手机很好用，比我的三星s8好太多了，屏幕没网上说的那么坏，挺好用的,0,5,买***-,银牌会员,2019-08-07 10:00:35
100006808184,8GB+128GB 黑色,手感，运行当面无可挑剔，外观设计相当有感觉，第一次使用这款手机，好评！,0,5,only灬铭先森,PLUS会员,2019-07-31 00:00:25
100006808184,8GB+128GB 黑色,终于买到了，到手马上来一把吃鸡，这回双肩键终于可以四指吃鸡了，压*不飘，非常稳。好评!,0,5,jd_135396vxfg,PLUS会员,2019-08-04 07:25:50
100006808184,8GB+128GB 黑色,京东速度贼快，手机处理器很棒，续航能力也超级强，总体来说很满意。,0,5,s***七,PLUS会员,2019-08-04 00:46:02
100006808184,8GB+128GB 黑色,外观非常好看，运行速度很快，性价比高，打游戏很顺畅，发货速度快当天就可以收到手机了。,0,5,落***情,PLUS会员,2019-07-31 00:00:07
100006808184,8GB+128GB 黑色,很好很强大，昨晚上充电完再拔掉睡觉的，到今天中午还有那么多电。真心不错。,0,5,PSWMcilCElkW,金牌会员,2019-08-07 10:00:37
100006808184,8GB+128GB 黑色,速度很快，快递员小哥态度也很好，机器真心流畅，发热控制不错，颜值超高，已推荐给同事，同事想要购买,0,5,玙雪yuxue,PLUS会员,2019-07-31 00:00:24
100006808184,8GB+128GB 黑色,非常好，看着很好看，电池容量也非常大，打游戏再也不用怕没电了，棒,0,5,-只卫你,铜牌会员,2019-07-31 00:00:21
100006808184,8GB+128GB 黑色,宝贝非常好，系统运行流畅，大电池续航持久，打游戏很好，京东物流上午下单下午就到了，超级给力,0,5,j***5,PLUS会员,2019-08-07 10:07:14
100006808184,8GB+128GB 黑色,手机终于抢到手了，最低亮度下有一点点抹布屏，其他部分都很完美。PS:果然是半斤，分量真的足。,0,5,jd_180280ujx,银牌会员,2019-08-04 10:00:08
100006808184,8GB+128GB 黑色,用了双肩键，开*开镜反应灵敏，完全没有延迟，按圧手感舒服，吃鸡体验完全上升了一个级别,0,5,j***c,PLUS会员,2019-08-04 02:33:57
100006808184,8GB+128GB 黑色,这个性价比很高，果断入手，败家之眼不再败家，性能没话说。,0,5,爱***1,铜牌会员,2019-08-12 10:05:45
100006808184,8GB+128GB 黑色,这手机玩飞车真是非常棒，手感极佳！,0,5,在你的那边,PLUS会员,2019-07-31 00:00:09
100006808184,8GB+128GB 黑色,手机质量很好，操作起来很简单，运行速度快，价格也很实惠，真的很满意！,0,5,j***x,PLUS会员,2019-08-07 10:12:45
100006808184,8GB+128GB 黑色,非常流畅，没有任何的卡顿，屏幕我觉得蛮好的，没出现问题,0,5,j***7,铜牌会员,2019-08-07 10:09:51
100006808184,8GB+128GB 黑色,功能太多，需要学习成本，左侧划开才找到打开双肩键，AIR TRIGGERS.然后可以完美四指操作,0,5,j***8,注册会员,2019-08-04 01:13:39
100006808184,8GB+128GB 黑色,我觉得rog手机2，设计的很好看啊！很喜欢很喜欢～～～最爱系统光这一设置了！,3,5,一棵葱的花,金牌会员,2019-08-04 10:01:41
